我 下班 有 約 了 ， 先 這樣,喂 ， 等 一下 啦
換 一台 新 的 吧,拜託 才 剛 換 耶 ， 開 不到 一個月
拜託 才 剛 換 耶 ， 開 不到 一個月,怎麼 可能
怎麼 可能,真的 ， 你 看
你 這樣 說話 好像 警察局 是 為 你 而 開 的,別 這麼 說 啦 ， 我們 這個 算是 警民 合作 最佳 典範
每次 都 要 給 我 添麻煩,不是 嘛 ， 我 怎麼 知道 會 遇到 這種 事情
要 不要 查 一下,這個 不是 一般 常識 嗎
這個 不是 一般 常識 嗎,還是 查 一下
乾杯 ， 一 起來,喝 喔 喝 喔
給 大家 介紹 一下 ， 這 是 我們 社會 線 的 新 召集人 小 齊,哇 ， 謝謝 大哥
小 三 本人 身材 好 嗎,還 可以 啦
沈 組長 還 沒 結婚 啊,不會 吧 ， 長 得 這麼 漂亮 會 沒有 對象
考慮一下 小 齊 嘛 ， 不錯 的 耶,噓 ， 不要 亂說話
又 跟 男朋友 吵架 啦,是不是 在 一起 久 了 ， 感情 就 會 變淡
是不是 在 一起 久 了 ， 感情 就 會 變淡,就 跟 你 說 和 他 分 一分 嘛
是不是 在 一起 久 了 ， 感情 就 會 變淡,每次 看 你 這個 樣子 我 都 覺得 很 難受 ， 你 明明 就 這麼 好 的
是不是 在 一起 久 了 ， 感情 就 會 變淡,你 明明 就 這麼 好 的 ， 你 適合 更好 的 ， 真的
嫂子 跟 小 吉 都 還好 嗎,好 啊 ， 不過 有 小孩 之後 生活 壓力 大
好 啊 ， 不過 有 小孩 之後 生活 壓力 大,我 壓力 也 很大 耶 ， 我 現在 變 無業遊民
要 我 送 你 回去 嗎,好 啦 ， 回去
請問 一下 ， 徐 愛 婷 有 在 嗎,阿 婷 沒有 住 在 這 啦
阿 婷 沒有 住 在 這 啦,那 她 現在 住 在 哪裏 啊
那 她 現在 住 在 哪裏 啊,你們 是 找 她 要 幹嘛
你們 是 找 她 要 幹嘛,我們 是 她 同學 ， 要 開 同學會 所以 過來 找 她
借問 一下 ， 這 相片 是 徐 愛 婷 嗎,你 剛 不是 說 你們 是 她 同學 ， 你 怎麼 不 認得
你 剛 不是 說 你們 是 她 同學 ， 你 怎麼 不 認得,國 小 畢業 之後 就 沒 看過 她 了 ， 不 知道 她 現在 變 這個 樣子
這個 茶 有 什麼 好 可疑 的 地方 嗎,我 老家 種 茶 的 ， 我 對 茶 很 熟 ， 像 這種 比賽 茶 一斤 要 七千 多塊
老闆,是 要 找 什麼 茶 嗎
是 要 找 什麼 茶 嗎,老闆 你好 ， 我 找 膨 風 茶
老闆 你好 ， 我 找 膨 風 茶,金 芯 的 ， 五色 的 那種
跟 你 打聽一下 ， 這位 小姐 有 來 你們 這 買 過 茶 嗎,好像 沒什麼 印象
跟 你 打聽一下 ， 這位 小姐 有 來 你們 這 買 過 茶 嗎,這 不 就是 張老師
那個 張老師 全 名叫 什麼,張老師 喔 ， 好像 叫做 張 惠 雯
年紀 大概 多 大,差不多 三十多歲
那 她 在 這 附近 住 多久 了,住 在 這裏 多久 喔 ， 也 沒有 很 深 的 印象
你 有 看到 肇事者 嗎,沒有 ， 我 醒來 的 時候 就 已經 在 醫院 了
這麼 多年 以前 的 事情 ， 你們 現在 問 要 幹嘛,我 只是 想 幫 你 查出 真相 ， 然後 抓 到 那個 肇事者
我 只是 想 幫 你 查出 真相 ， 然後 抓 到 那個 肇事者,我 沒有 要 知道 真相 ， 知道 又 怎樣
我 可以 留 你 的 聯絡 方式 嗎,你們 不要 再來 煩 我
哈羅,你好
不好意思 這麼晚 打 給 你,怎麼 了 嗎
怎麼 了 嗎,我 是 想 拜託 你 不要 跟 任何人 提到 今天 跟 我 見面 的 事
你 知道 張老師 住 哪 嗎,張老師 喔 ， 不 知道 耶 ， 我 看 她 都 是 走路 來 買 茶
她 是不是 住 這 附近,她 好像 有 房子 在 租 人 ， 還是 你 要 去 她 出租 房子 的 地方 看看
還是 你 要 去 她 出租 房子 的 地方 看看,好 啊 ， 你 有 地址 嗎
我 是 張老師 的 朋友 ， 請問 你 知道 她 住 在 哪裏 嗎,你 說 房東 喔
你 說 房東 喔,對
對,她 住 最後 一間 啊
可不可以 拜託 你 幫 我 查 個 資料,沒 辦法
沒 辦法,拜託 這 真的 很 急
拜託 這 真的 很 急,真的 沒 辦法 ， 王 組長 不在 我 沒 辦法
來 同學,老師 好
叫 什麼 名字,老師 叫 我 小 齊 就 好 了 ， 我 研究所 有 修 過 你 的 課
你 現在 有空 來 找 我 嗎 ， 我 有 事情 要 跟 你 說,怎麼 了
怎麼 了,電話 裏 不 方便 講 ， 是 關於 九年 前 的 事
你 現在 方便 來 找 我 嗎,好 ， 我 馬上 過去
我 記得 你 以前 是 開 黑色 賓士 ， 怎麼 後來 沒 開,早 換車 啦
可不可以 拜託 你 幫 我 查 個 資料,沒 辦法
沒 辦法,拜託 這 真的 很 急
拜託 這 真的 很 急,真的 沒 辦法
王先生 你 要 不要 留在 車上,沒關係 我 跟 你們 一起 找
不好意思 請問 一下,什麼 事
什麼 事,你 有沒有 看過 這個 女孩子
你 有沒有 看過 這個 女孩子,沒有 看過 耶
你 住 在 這裏,對 啊
你 怎麼 跑 來 這,我 找 人
你 一個 人 住 啊,對 啊
找 什麼 人,這 女生 ， 你 有 看過 嗎
這 女生 ， 你 有 看過 嗎,沒有
阿姨 早,早安
你 有沒有 幫 我 餵 阿,每天 都 有 幫 你 餵 啊
對不起,對不起 誰
對不起,你 也 知道 ， 你 對不起 我
你 來 啦,怎麼 喝 成 這樣
怎麼 喝 成 這樣,等 你 啊 ， 我 就 先 喝 了
等 你 啊 ， 我 就 先 喝 了,我 開車 不 喝 ， 我 可以 載 你 ， 你 喝 多 了
離職 提 了 沒,我 沒有 要 離職 啊
我 沒有 要 離職 啊,所以 你 是 不想 跟 我 到 部裏 去 了 是 嗎
所以 你 是 不想 跟 我 到 部裏 去 了 是 嗎,我 去 部裏 幹嘛
我 去 部裏 幹嘛 ， 反正 你 都 要 把 我 跟 小 齊 送 作 堆 了 ， 我 在 這邊 跟 他 培養感情,那 你們 是 查案 查 到 有 感情 了 是不是
那 你們 是 查案 查 到 有 感情 了 是不是,那天 晚上 ， 訊息 上 說 的 都 是 真的
那天 晚上 ， 訊息 上 說 的 都 是 真的,你們 真的 上床 了
你們 真的 上床 了,我 跟 他 上床 ， 關 你 什麼 事
二 零零 七年 八月 三十 號 ， 你 還 記得 是 什麼 日子 嗎,什麼 日子 啊
什麼 日子 啊,阿 吉 很 開心 的 日子 ， 那天 阿 吉 剛 跟 他 女朋友 求婚 ， 他 女朋友 還是 你 介紹 的
剛 調來 內勤 還 可以 嗎,很 好
很 好,加油 啊 ， 有 什麼 事 要 跟 我 講 喔
加油 啊 ， 有 什麼 事 要 跟 我 講 喔,嗯 ， 謝謝 老師
老師 ， 開 慢 一點,沒事 ， 可以 的
沒事 ， 可以 的,你 真的 可以 嗎
你 真的 可以 嗎,我 有 很 不行 嗎
我 有 很 不行 嗎,你 小心 一點 啦 老師
你 車 怎麼 撞成 這樣,我 酒 駕 撞 人 了 ， 你 要 幫 我
我 酒 駕 撞 人 了 ， 你 要 幫 我,不行 啦 ， 你 這樣 拖 我 下水
我 求求 你 ， 你 一定 要 幫 我,邱 哥 你 別 這樣
王 主任 ， 恭喜,嗨 ， 德 哥
邱 哥 交辦 的 事情 都 處理 好 了,確定 會 是 正當防衛
確定 會 是 正當防衛,瞭解 ， 謝謝 德 哥
確定 後續 不會 有 任何 問題 吧,我 拜託 的 事 就 再 麻煩 你們 羅
你 也 來 這裏 啊,對 呀 ， 帶 新人 來 拜拜 碼頭
你好,怎麼樣 ， 最近 過 得 好 嗎
怎麼樣 ， 最近 過 得 好 嗎,還好 啊 ， 邱 哥 把 我 安排 到 電視 台 工作 ， 薪水 應該 比 公關 室主任 高
弄 丟 東西 了 嗎,那 不是 我們 的 ， 我們 的 在 那邊
你 再 靠近 我 就要 跳 了,要不是 你 跳下去 有 可能 傷 到 下面 的 人 ， 我 就讓 你 跳 了
你 是 個 殺人犯,你 什麼 時候 知道 是 我 的
我們 得 走 了,我 哪 都 不 去
我 哪 都 不 去,沒 跟 你 說話
引爆 裝置 是 一只 對講機,這 意味著 炸彈 客 可能 就 在 附近 看 著
這 意味著 炸彈 客 可能 就 在 附近 看 著,對 于 病態 渴望 毀滅 的 人 而言 ， 想 看看 自己 的 成果 ， 并 不 罕見
我們 一會兒 回來,怎麼 了
這 是 警方 事務 ， 你 必須 留下,什麼 情況
什麼 情況,有 個 男人 形跡可疑 ， 我 跟 著 他 ， 他 逃 了
有 個 男人 形跡可疑 ， 我 跟 著 他 ， 他 逃 了,他 打 你 了 嗎
他 打 你 了 嗎,沒有 ， 我 是 被車撞 了 ， 所以 才 讓 他 逃 了
沒有 ， 我 是 被車撞 了 ， 所以 才 讓 他 逃 了,這 是 那輛車 嗎 ？
這 是 那輛車 嗎 ？,不是 ， 這輛 車 之前 就 在 這
你 真 覺得 你 追 的 那個 人 就是 炸彈 客,我 覺得 他 逼 我 非得 追 他 就 很 可疑 了
你們 是 警察 ， 解決 這件 事,好 吧
如果 這 不是 你 追 的 那個 人 ， 也 不是 開車 撞 了 你 的 那個 人 ， 你 為 什么 要 把 他 留在 這,因 為 我 追 的 那個 人 用 手扶 了 那里 ， 如果 他 是 本 森 赫 炸彈 客 ， 我們 就 能 得到 他 的 指紋
你 現在 成 了 側 寫 師 了 嗎,側 寫 師 必須 依靠 別人 的 記憶 ， 我 用 的 是 自己 的
你 成 為 偵探 也 快 五年 了,你 會 送 我 一個 蛋糕 嗎
你 會 送 我 一個 蛋糕 嗎,它 還 能 滿足 你 嗎
它 還 能 滿足 你 嗎,蛋糕 嗎
蛋糕 嗎,我們 選擇 的 職業
我們 選擇 的 職業,你 為 什麼 這樣 問 我
你 為 什麼 這樣 問 我,你 當 偵探 已經 四年 九個 月 零 十六天 了
你 當 偵探 已經 四年 九個 月 零 十六天 了,所以 呢
所以 呢,你 之前 當 康 戒 陪護 當 了 四年 十一個月 零 二十三 天
你 之前 當 康 戒 陪護 當 了 四年 十一個月 零 二十三 天,我 要 再 問 你 一遍 ， 所以 呢
我 要 再 問 你 一遍 ， 所以 呢,是 因 為 有 了 更好 的 職業 ， 問問 你 的 跳槽 癮 是否 過去 了
是 因 為 有 了 更好 的 職業 ， 問問 你 的 跳槽 癮 是否 過去 了,其實 你 說得對 ， 我 還 沒 當 過 建筑工人
其實 你 說得對 ， 我 還 沒 當 過 建筑工人,你 以 為 我 沒 聽懂 你 在 諷刺 我 是 鄉下人 ， 但 我 聽懂 了
我們 感興趣 的 是 今天 早上 ， 8 : 15 發生 的 法拉盛 的 炸彈 爆炸事件 ， 你 在 哪 裡,我 那時 在家 工作 ， 直到 午餐 后 才 離開
我 那時 在家 工作 ， 直到 午餐 后 才 離開,這 可 不算 很 好 的 不 在場 證明
這 可 不算 很 好 的 不 在場 證明,我 不 需要 不 在場 證明 我 沒 做 什么 錯事
你 必須 承認 ， 那 有點 奇怪,不 ， 我 不 承認 ， 因 為 我 什麼 都 沒 做
你 記得 我 嗎,我 怎麼 可能 忘
我 怎麼 可能 忘,見到 你 真 好 ， 醫生
見到 你 真 好 ， 醫生,你 現在 直接 叫 我 喬 恩 吧 ， 我 放棄 醫生 的 職位 有 一陣子 了
我 現在 和 警察 一起 工作,醫學 案件 嗎
醫學 案件 嗎,各種 都 做 ， 說來 話 就 長 了
各種 都 做 ， 說來 話 就 長 了,我 猜 也 是
聽 著 ， 我 想 問 你 一個 人 ， 內 森 · 里 索,我 記得 他
我 記得 他,你們 熟 嗎
你們 熟 嗎,怎麼 了
怎麼 了,今 早 法拉盛 一個 公園 發生 了 爆炸 ， 他 是 嫌疑人
今 早 法拉盛 一個 公園 發生 了 爆炸 ， 他 是 嫌疑人,等等 ， 所以 你 認 為 他 是 炸彈 客
等等 ， 所以 你 認 為 他 是 炸彈 客,你們 倆 有 多 熟
你們 倆 有 多 熟,不 太 熟
不 太 熟,所以 你們 不算 朋友
所以 你們 不算 朋友 ， 他 從沒 說 過關 于 本 森 赫 炸彈 客 的 任何 事 嗎,沒 對 我 說 過
沒 對 我 說 過,好 吧
話 說 ， 你 已經 出來 幾周 了 ， 還好 嗎,我 住 在 臨 租房 ， 給 人 倒 吐 痰桶 為 生
這些 垃圾桶 昨天 是 空 的 嗎,現在 不是 了
現在 不是 了,我 連 垃圾 都 不能 倒 了 嗎
我 連 垃圾 都 不能 倒 了 嗎,正相反 ， 我 鼓勵 您 倒 ， 垃圾桶 里 總是 能 讓 人 找到 驚喜
我 回來 是 因 為 我 仍然 認 為 你 就是 炸彈 客,你 什麼 都 沒 找到 ， 你 還 想要 什麼
一棟 你 名下 半 完工 的 公寓 住宅 ， 被 燒 得 精光,我 十個月 的 辛勞 付之一炬
我 十個月 的 辛勞 付之一炬,于是 你 獲得 了 220 萬美元 的 賠償金
于是 你 獲得 了 220 萬美元 的 賠償金,那場 火 是 個 意外
那場 火 是 個 意外,真是 個 相當 賺錢 ， 相當 湊巧 的 意外 啊
真是 個 相當 賺錢 ， 相當 湊巧 的 意外 啊,好 吧 ， 就 當 你 說 對 了 ， 我 燒 了 那棟 樓 ， 這 跟 引爆 炸彈 又 有 什么 關 系
好 吧 ， 就 當 你 說 對 了 ， 我 燒 了 那棟 樓 ， 這 跟 引爆 炸彈 又 有 什么 關 系,也許 你 喜歡 那種 感覺 ， 你 毀滅 的 欲望
也許 你 喜歡 那種 感覺 ， 你 毀滅 的 欲望,你 瘋 了
我 沒 放 那 火 ， 也 沒有 造 過 炸彈,在 網路上 能夠 輕 松 找到 解決困難 的 方法
在 網路上 能夠 輕 松 找到 解決困難 的 方法,行 ， 你 想要 繼續 跟 我 浪費 你 的 時間
行 ， 你 想要 繼續 跟 我 浪費 你 的 時間 ， 請便,我們 會 的
我們 能 不能 認 為 你 知道 本 森 赫 炸彈 客 的 事,當然 ， 怎麼 了
當然 ， 怎麼 了,案子 上 有 了 一些 新 的 進展 ， 目前 ， 內 森 是 我們 最大 的 嫌疑人
案子 上 有 了 一些 新 的 進展 ， 目前 ， 內 森 是 我們 最大 的 嫌疑人,你 在 開玩笑 吧
你 在 開玩笑 吧,你 說 他 不 一樣 了
你 說 他 不 一樣 了,他 是 不 一樣 ， 但 不至於 搞 爆炸 什麼 的
他 是 不 一樣 ， 但 不至於 搞 爆炸 什麼 的,你 知道 他 昨天早上 八點 十五分 在 哪里 嗎
你 知道 他 昨天早上 八點 十五分 在 哪里 嗎,當然 不 知道 ， 我們 分居 了
我 想 跟 你 談談 內 特里 索 的 事 ， 他 也 是從 大 草甸 監獄 出來 的,他 現在 出獄 了 ， 跟 我 一樣 ， 但 我們 在 里面 的 時候 ， 他 被 分 到 了 內特 的 牢 區
要是 你 有 時間 ， 我 很 想 跟 你 聊聊,當然 可以 ， 有 什麼 特別 的 事 嗎
當然 可以 ， 有 什麼 特別 的 事 嗎,你 怎麼 轉變 的 ， 從 醫生 到 這個 ， 肯定 不 容易 吧
你 怎麼 轉變 的 ， 從 醫生 到 這個 ， 肯定 不 容易 吧,是 不 容易
是 不 容易,你 現在 看起來 很 好 ， 我 也 在 嘗試 改變
你們 想 知道 內特 的 事 ， 他 做 了 什么 壞事 嗎,你們 在 大 草甸 監獄 有 過 交集
你 因 為 襲擊 他人 被判 入獄 的 時間 ， 跟 他 因 過失殺人 進去 的 時間 差不多,所以 呢
所以 呢,你們 是 獄友 中 的 好 伙伴 ， 對 吧
你們 是 獄友 中 的 好 伙伴 ， 對 吧,我們 是 朋友 ， 如果 你 問 的 是 這個
我們 是 朋友 ， 如果 你 問 的 是 這個,你們 還是 朋友 ， 對 吧
你們 認 為 內特 是 本 森 赫 炸彈 客,因 為 他 昨天 從 爆炸 現場 逃走 了 ， 所以 他 是 我們 首要 懷疑對象
我 沒什麼 好 說 的,這 並 不 代表 你 不 知道
沒有 一條 可用 證據 能 證明 他 跟 爆炸 有關,沒錯 ， 他 在 第二次 爆炸 現場 逃走 了
沒錯 ， 他 在 第二次 爆炸 現場 逃走 了,但 一個 有 前科 的 人 看到 跟 警方 合作 的 人 會 跑 ， 這 其中 的 理由 我 能 列出 一 打來
開 個 鎖 要 花 兩分 半 鐘 ， 你 技藝 生疏 了,事實上 ， 菲爾德 先生 裝 了 一個 商用 級 的 雙筒 鈦 門栓 ， 兩分 半 鐘 已經 是 最好 記錄 了
房子 很 簡樸 ， 門鎖 倒 很 先進,看起來 進一步 證明 了 ， 他 是 一個 有 秘密 的 人
昨天 你 說 我 看起來 心情 不好 ， 為 什麼 這麼 說,倒 不是 因 為 你 說 了 什麼 ， 我們 同 住 一個 屋檐下 將近 五年 ， 我 能 感覺 到
抱歉 讓 你 久等 了,我 已經 在 這 待 了 有 倆 小時 了
我 跟 你們 說 了 我 沒有 跟 內 森 合謀,我們 知道 你 是 在 為 他 工作
我 炸 東西 是 因 為 我 必須 如此 ， 因 為 我 有 病,你 想 騙 我們 ， 因 為 你 覺得 你 的 家人 還 能 等 著 享受 你 的 分成
你好 啊 醫生,你 怎麼 來 了
你 怎麼 來 了,我 只是 在 想 你 那天 問 我 的 事
你 只要 答應 保證 公共 區域 乾 凈 ， 幫 住戶 簡單 修修 東西 就 行,房東 知道 我 有 犯罪 記錄 吧
房東 知道 我 有 犯罪 記錄 吧,是 的 ， 他 知道 ， 他 和 我 妹妹 是 朋友 ， 她 替 你 擔保 了
是 的 ， 他 知道 ， 他 和 我 妹妹 是 朋友 ， 她 替 你 擔保 了,我 認識 你
我 認識 你,就 這麼 簡單 嗎
就 這麼 簡單 嗎,有時候 就 這麼 簡單
你 不會 殺 我,你 為 什麼 這麼 想 ， 福爾摩斯
你 為 什麼 這麼 想 ， 福爾摩斯,你 不是 會 到處 胡鬧 的 人
你 的 朋友 嗎,這 三個 是 我 的 手下
走私犯 嗎,他 幫 我 帶 東西 進入 美國 ， 那些 我 生意 需要 的 東西
那 是 誰 幹 的,五個 或者 更 多 的 襲擊者 ， 可能 有 軍隊 背景
你 要 多久 才能 給 我 兇手 的 名字,我 不 知道 ， 不過 更 重要 的 是 ， 我 也 還 沒 打算 告訴 你
我 不 知道 ， 不過 更 重要 的 是 ， 我 也 還 沒 打算 告訴 你,我 還 以 為 你 很 聰明 ， 福爾摩斯 ， 這 工作 可不是 你 能 拒絕 的
每天 一千塊 怎麼樣,我 不 想要 你 的 錢 ， 我 希望 你 用 消息 來 跟 我 換
我 不 想要 你 的 錢 ， 我 希望 你 用 消息 來 跟 我 換,你 想要 什麼
你 想要 什麼,跟 你 一樣 ， 一個 名字
有人 在 賣 添加 了 芬 太 奴 的 海洛因 ， 你 想 知道 是 誰 在 賣,你 答應 為 一個 毒販 工作 ， 為 了 交換 另 一個 毒販 的 名字 嗎
你 答應 為 一個 毒販 工作 ， 為 了 交換 另 一個 毒販 的 名字 嗎,是 的
那個 是 實時 監控 嗎,對 本地 一家 直升機 服務商 欠 我 一些 人情
你 昨晚 跟 辛 維爾 的 會面 如何,挺 好 的 ， 他 準備 租下 公寓 ， 中午 他 會 跟 我 見面
你 想 告訴 我 ， 我們 為 什麼 要 看 一堆 船 嗎,昨晚 ， 我 在 灰塵 中 看到 一個 鞋印
昨晚 ， 我 在 灰塵 中 看到 一個 鞋印,韓國 的 嗎
韓國 的 嗎,是 朝鮮 的 ， 這 很 重要
我 都 承認 ， 但 都 是 我 自己 幹 的 ， 跟 別人 無關,那 雷 托雷斯 的 謀殺 呢 ， 那 也 是 你 自己 幹 的 嗎
那 雷 托雷斯 的 謀殺 呢 ， 那 也 是 你 自己 幹 的 嗎,對 ， 只有 我 ， 我 開槍 打死 了 他
對 ， 只有 我 ， 我 開槍 打死 了 他,我們 的 顧問 說 至少 有 五個 襲擊者 ， 所以 是 誰 幫 了 你
你 用 的 是 哪種 槍,一把 70 型 手槍 ， 我 把 它 扔 到 海里 了
一把 70 型 手槍 ， 我 把 它 扔 到 海里 了,口徑 不 對
我 不能 供 出 我 的 雇主 ， 他們 會 傷害 我 的 家人,我們 只 想要 真相 ， 船長
他們 撬開 了 我 的 保險箱 拿走 了 里面 的 東西,什麼 東西
什麼 東西,一個 盒子 ， 一個 鎖住 的 鐵盒子 ， 是 國內 一個 非常 重要 的 人 給 的
一個 盒子 ， 一個 鎖住 的 鐵盒子 ， 是 國內 一個 非常 重要 的 人 給 的,政黨 官員 嗎
政黨 官員 嗎,他 不肯 告訴 我 盒子 里 裝 的 什麼
怎麼 了,這 是 派克 船長 的 手機 ， 他 讓 他 的 手下 跟蹤 雷 · 托雷斯 快 有 一周 了
我 覺得 是 藏嬌 的 金屋 ， 一個 給 情婦 住 的 家,托雷斯 還 沒 結婚 ， 有 什麼 好 藏 的
托雷斯 還 沒 結婚 ， 有 什麼 好 藏 的,對 你 來說 ， 答案 要 稍后 揭曉 了
有 什麼 事 嗎,你 是 雲 靜 怡 嗎
你 是 雲 靜 怡 嗎,沒 人 叫 我 中文 名字 ， 我 媽 都 不 這麼 叫
喬 恩 · 華 生 醫生 ， 我們 能 談談 嗎,有 什麼 麻煩 嗎
我 有 什么 能 幫 你 的,我 的 合伙人 和 我 想要 跟 您 做 筆 交易
我們 注意 到 您 的 同伴 ， 福爾摩斯 先生 正在 尋找 某個 東西,這個 東西 是 個 鐵盒子 嗎
你 覺得 他 是 因 為 這個 原因 ， 才 對 這個 地方 那么 保密 的 嗎,他 是不是 不 希望 他 在 馬拉 三角 幫 的 合伙人 知道 他 的 性取向
他 是不是 不 希望 他 在 馬拉 三角 幫 的 合伙人 知道 他 的 性取向,他們 發現 了 嗎
他們 發現 了 嗎,所以 他 才 死 了 嗎
所以 他 才 死 了 嗎,是 那些 恐 同 的 瘋子 們 殺 了 雷 嗎
是 那些 恐 同 的 瘋子 們 殺 了 雷 嗎,我們 不 認 為 是 這 么 回事
你 知道 關 于 一個 鐵盒子 的 事 嗎,那 東西 可能 在 最近 一周 左右 在 雷 的 手上
你 知道 里 邊 是 什么 嗎,他 曾 把 它 放在 那邊 的 桌子 上
這個 綠 石頭 ， 它 有沒有 一個 方形 底座 ， 邊長 大概 十 到 十二 厘米,聽 起來 應該 差不多
假設 雷 拿到 的 是 真貨,他 說 的 對 ， 那 綠 石頭 確實 值 大錢
他 說 的 對 ， 那 綠 石頭 確實 值 大錢,事實上 中國 帝王 曾 想 用 十五 座 城 換 它
很 有 可能 雷 偷走 了 一個 人類 歷史 上 最 珍貴 的 失蹤 物件,這 么 看 的話 ， 五千萬 買 皇帝 的 玉璽 似乎 出價 有點 低
如果 在 托雷斯 盒子 里 的 是 真的 玉璽,那 我 同意 ， 但是 已經 有 上千年 沒 人 見 過 那 東西 了
那 我 同意 ， 但是 已經 有 上千年 沒 人 見 過 那 東西 了,有人 覺得 是 真的 ， 不然 他們 不會 提出 八位數 的 傭 金
他們 自報家門 了 嗎,沒有 ， 但 從 他們 的 口音 來 判斷 應該 是 臺灣人
沒有 ， 但 從 他們 的 口音 來 判斷 應該 是 臺灣人,那個 仍然 自稱 為 中華民國 的 國家 嗎
如果 臺灣人 得到 了 玉璽 ， 他們 可能 是 想 宣傳 大規模 的 政變,我們 應該 接受 他們 的 開價 嗎
我們 應該 接受 他們 的 開價 嗎,馬拉 三角 幫 顯然 不 知道 ， 玉璽 已經 從 雷 的 倉庫 里 被 偷走 了
誰 找到 歸誰 嗎,如果 你 愿意 我們 可以 把 錢 捐給 慈善會
如果 你 愿意 我們 可以 把 錢 捐給 慈善會,那樣 也好
如果 把 玉璽 交給 臺灣人 會 增加 臺灣 與 大陸 的 緊張 氣氛,我 可 不想 引起 中國 的 第二次 國內戰爭
我 可 不想 引起 中國 的 第二次 國內戰爭,臺灣人 是 怎么 知道 玉璽 的
臺灣人 是 怎么 知道 玉璽 的,你 都 沒 跟 他們 說 過
你 都 沒 跟 他們 說 過,我 估計 他們 也 是 雷 的 潛在 買家 也 在 調查 他 的 死因
殺死 他 的 人 已經 拿到 玉璽 了,可能 是 其他 買家 ， 對 吧
可能 是 其他 買家 ， 對 吧,只有 買家 才 知道 托雷斯 有 玉璽
他 跟 潛在 買家 們 在 他 出租 的 ， 一處 房產 里 當面 見 過,如果 我們 能 找出 是 哪 一處 ， 我們 也許 就 能 找到 目擊者
我 打算 說服 老板 把 送 餐 地址 給 我,怎么 說服
每個 人 都 有 一個 價碼,我們 已經 知道 了 ， 你 的 價碼 是 五千萬
我們 已經 知道 了 ， 你 的 價碼 是 五千萬,希望 BVP 餐飲 的 價碼 會 低 一點
